taxon_id,taxon.name,n_obs,sum_individuals,id,quality_grade,observed_on,description,captive,uri,Epi.lat,Epi.long,location,taxon.common,user_login,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,family_name.x,genus_name.x,EpiCount,Setting,field:associated observation,TreeSp,GrowingSite,field:NA,Moss,EpiSize,DBH,EpiHeight,field:plant life stage,field:plant phenology->most common flowering/fruiting reproductive stage,TreeHeight,ObsGroup,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:host plant id,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:invasive?,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,DBH_num,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiCount_noNA,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,family_id,family_name.y,class_id,class_name,genus_id,genus_name.y,EpiID,BaseGroup,Site,Tree,TreeID,Epi,EpiNum,TreeCat,NumberTrees,Type,SiteLat,SiteLon,dominanttrees,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat
119791,Acer pseudoplatanus,144,180,282924837,research,2025/05/21 12:50 PM,"",FALSE,https://www.inaturalist.org/observations/282924837,51.0883416667,2.5937388889,"51.0883416667,2.5937388889",sycamore maple,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,70205,Sapindaceae,Acer,5,Rural,"",,dead wood,,yes,0.1,.48,,"","",,S12T04,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.48,,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340161/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340205/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340209/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340067/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508340161/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340205/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340209/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340067/square.jpg,5,5,,0.1,,0.1,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S12T04_E04,S12T04,S12,T04,S12T04,,04,30 - 60,15,Forest,51.08843,2.59384,Populus Fagus Sambucus Acer Castanea,16,5,9,3
119791,Acer pseudoplatanus,144,180,282924837,research,2025/05/21 12:50 PM,"",FALSE,https://www.inaturalist.org/observations/282924837,51.0883416667,2.5937388889,"51.0883416667,2.5937388889",sycamore maple,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,70205,Sapindaceae,Acer,5,Rural,"",,dead wood,,yes,0.1,.48,,"","",,S12T04,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.48,,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340161/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340205/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340209/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340067/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508340161/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340205/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340209/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340067/square.jpg,5,5,,0.1,,0.1,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S12T04_E05,S12T04,S12,T04,S12T04,,05,30 - 60,15,Forest,51.08843,2.59384,Populus Fagus Sambucus Acer Castanea,16,5,9,3
119791,Acer pseudoplatanus,144,180,282924837,research,2025/05/21 12:50 PM,"",FALSE,https://www.inaturalist.org/observations/282924837,51.0883416667,2.5937388889,"51.0883416667,2.5937388889",sycamore maple,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,70205,Sapindaceae,Acer,5,Rural,"",,dead wood,,yes,0.1,.48,,"","",,S12T04,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.48,,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340161/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340205/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340209/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508340067/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508340161/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340205/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340209/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508340067/square.jpg,5,5,,0.1,,0.1,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S12T04_E06,S12T04,S12,T04,S12T04,,06,30 - 60,15,Forest,51.08843,2.59384,Populus Fagus Sambucus Acer Castanea,16,5,9,3
47727,Acer,48,74,282930910,needs_id,2025/05/21 12:54 PM,"it looks like these were epiphytic Acer, although in the picture it looks as though they are merely part of the Acer growing in the background",FALSE,https://www.inaturalist.org/observations/282930910,51.0882,2.5935194444,"51.0882,2.5935194444",maples,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,985403,Sapindaceae,Acer,2,Rural,"",Fraxinus excelsior,branch,,no,0.4,1.2,5,"","",25,S12T05,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",1.2,25,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342596/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342588/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342605/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508342596/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342588/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342605/square.jpg,2,2,5,0.4,5,0.4,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S12T05_E01,S12T05,S12,T05,S12T05,,01,90+,5,Forest,51.08843,2.59384,Populus Fagus Sambucus Acer Castanea,16,5,6,3
47727,Acer,48,74,282930910,needs_id,2025/05/21 12:54 PM,"it looks like these were epiphytic Acer, although in the picture it looks as though they are merely part of the Acer growing in the background",FALSE,https://www.inaturalist.org/observations/282930910,51.0882,2.5935194444,"51.0882,2.5935194444",maples,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,985403,Sapindaceae,Acer,2,Rural,"",Fraxinus excelsior,branch,,no,0.4,1.2,5,"","",25,S12T05,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",1.2,25,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342596/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342588/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342605/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508342596/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342588/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342605/square.jpg,2,2,5,0.4,5,0.4,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S12T05_E02,S12T05,S12,T05,S12T05,,02,90+,5,Forest,51.08843,2.59384,Populus Fagus Sambucus Acer Castanea,16,5,6,3
119791,Acer pseudoplatanus,144,180,282930911,research,2025/05/21 12:57 PM,"There was possibly something accidentally epiphytic (albeit dead looking) in that crotch, but my phone isn't good enough at zooming in. Essentially just some leafless braches sticking out, they did have something that looked like dried up leaves or fruit.",FALSE,https://www.inaturalist.org/observations/282930911,51.0882611111,2.5936027778,"51.0882611111,2.5936027778",sycamore maple,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,70205,Sapindaceae,Acer,1,Rural,"",Fraxinus excelsior,crotch,,no,0.4,1.2,7,"","",25,S12T05,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",1.2,25,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508350885/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342555/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342609/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342605/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508342549/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508350885/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342555/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342609/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342605/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508342549/square.jpg,1,1,7,0.4,7,0.4,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S12T05_E03,S12T05,S12,T05,S12T05,,03,90+,5,Forest,51.08843,2.59384,Populus Fagus Sambucus Acer Castanea,16,5,6,3
950603,Anemonoides nemorosa,1,1,292026871,research,2025/06/17 1:03 PM,"",FALSE,https://www.inaturalist.org/observations/292026871,50.1144861111,1.7438222222,"50.1144861111,1.7438222222",wood anemone,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,69558,Ranunculaceae,Anemonoides,1,Rural,"",Fagus sylvatica,stem base-roots,,yes,0.1,0.62,0.1,"","",30,S14T1,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.62,30,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525476217/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525476240/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525476211/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525476232/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525476197/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525476231/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525476210/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/525476217/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525476240/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525476211/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525476232/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525476197/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525476231/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525476210/square.jpg,1,1,0.1,0.1,0.1,0.1,48231,Ranunculaceae,47124,Magnoliopsida,950583,Anemonoides,S14T01_E01,S14T1,S14,T01,S14T01,,01,60 - 90,22,Forest,50.11466,1.74377,Fagus Quercus Betula Ilex,1,1,1,1
1520309,Quercus robur,1,1,292031601,needs_id,2025/06/21 11:25 AM,"",FALSE,https://www.inaturalist.org/observations/292031601,49.404675,0.1862583333,"49.404675,0.1862583333",Pedunculate Oak Complex,marie-ho,3234,3437,934,FALSE,complex,FALSE,TRUE,95552,Fagaceae,Quercus,1,Rural,"",Quercus,crotch,,yes,0.1,0.85,1.35,"","",20,S17T1,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.85,20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525483797/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525483792/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525483773/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525483765/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525483757/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525483746/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525483768/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/525483797/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525483792/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525483773/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525483765/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525483757/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525483746/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525483768/square.jpg,1,1,1.35,0.1,1.35,0.1,47852,Fagaceae,47124,Magnoliopsida,47851,Quercus,S17T01_E01,S17T1,S17,T01,S17T01,,01,60 - 90,11,Forest,49.40466,0.18589,Ilex Fagus Quercus Betula Rhododendron,8,3,1,1
53856,Ilex aquifolium,49,56,292031602,needs_id,2025/06/21 11:48 AM,"",FALSE,https://www.inaturalist.org/observations/292031602,49.4046388889,0.1861166667,"49.4046388889,0.1861166667",European holly,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,66789,Aquifoliaceae,Ilex,1,Rural,"",Fagus sylvatica,stem base-roots,,yes,0.05,0.95,0.4,"","",20,S17T2,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.95,20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484099/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484138/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484134/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484100/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484122/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/525484099/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484138/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484134/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484100/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484122/square.jpg,1,1,0.4,0.05,0.4,0.05,53855,Aquifoliaceae,47124,Magnoliopsida,53854,Ilex,S17T02_E01,S17T2,S17,T02,S17T02,,01,90+,3,Forest,49.40466,0.18589,Ilex Fagus Quercus Betula Rhododendron,8,3,1,1
47851,Quercus,15,20,292031603,needs_id,2025/06/21 11:52 AM,"",FALSE,https://www.inaturalist.org/observations/292031603,49.4044916667,0.1857722222,"49.4044916667,0.1857722222",oaks,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,1366910,Fagaceae,Quercus,6,Rural,"",Betula pubescens,stem base-roots,,yes,0.1,0.24,0.5,"","",20,S17T3,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.24,20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484278/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484299/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484193/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484215/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484315/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484187/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484208/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/525484278/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484299/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484193/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484215/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484315/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484187/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484208/square.jpg,6,6,0.5,0.1,0.5,0.1,47852,Fagaceae,47124,Magnoliopsida,47851,Quercus,S17T03_E01,S17T3,S17,T03,S17T03,,01,10 - 30,39,Forest,49.40466,0.18589,Ilex Fagus Quercus Betula Rhododendron,8,3,6,1
47851,Quercus,15,20,292031603,needs_id,2025/06/21 11:52 AM,"",FALSE,https://www.inaturalist.org/observations/292031603,49.4044916667,0.1857722222,"49.4044916667,0.1857722222",oaks,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,1366910,Fagaceae,Quercus,6,Rural,"",Betula pubescens,stem base-roots,,yes,0.1,0.24,0.5,"","",20,S17T3,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.24,20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484278/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484299/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484193/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484215/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484315/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484187/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484208/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/525484278/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484299/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484193/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484215/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484315/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484187/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484208/square.jpg,6,6,0.5,0.1,0.5,0.1,47852,Fagaceae,47124,Magnoliopsida,47851,Quercus,S17T03_E02,S17T3,S17,T03,S17T03,,02,10 - 30,39,Forest,49.40466,0.18589,Ilex Fagus Quercus Betula Rhododendron,8,3,6,1
47851,Quercus,15,20,292031603,needs_id,2025/06/21 11:52 AM,"",FALSE,https://www.inaturalist.org/observations/292031603,49.4044916667,0.1857722222,"49.4044916667,0.1857722222",oaks,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,1366910,Fagaceae,Quercus,6,Rural,"",Betula pubescens,stem base-roots,,yes,0.1,0.24,0.5,"","",20,S17T3,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.24,20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484278/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484299/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484193/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484215/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484315/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484187/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/525484208/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/525484278/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484299/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484193/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484215/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484315/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484187/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/525484208/square.jpg,6,6,0.5,0.1,0.5,0.1,47852,Fagaceae,47124,Magnoliopsida,47851,Quercus,S17T03_E03,S17T3,S17,T03,S17T03,,03,10 - 30,39,Forest,49.40466,0.18589,Ilex Fagus Quercus Betula Rhododendron,8,3,6,1
