TreeID,id,EpiID,site,DBH_num,EpiCount_noNA,taxon_id,TreeCat,NumberTrees,siteLat,siteLon,setting,dominanttree1,dominanttree2,dominanttree3,dominanttree4,dominanttree5,dominanttree6,V17,undergrowth,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat,Name,area_ha,taxon.name,n_obs,sum_individuals,user_login,quality_grade,observed_on,description,captive,uri,latitude,longitude,location,taxon.common,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,TreeSp,GrowingSite,Moss,EpiCount,EpiSize,DBH,EpiHeight,Setting,field:NA,TreeHeight,ObsGroup,field:host plant id,field:plant life stage,field:invasive?,field:associated observation,field:plant phenology->most common flowering/fruiting reproductive stage,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,obs_date,family_id,family_name,class_id,class_name,genus_id,genus_name
S29T02,308632790,S29T02_E01,S29,0.4,4,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:16 PM,epiphytic in Fagus; drought-stressed,FALSE,https://www.inaturalist.org/observations/308632790,47.8924861111,-3.9465861111,"47.8924861111,-3.9465861111",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,4,0.2,0.4,1.7-10,Rural,,20,S29T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg,4,1.7-10,0.2,1.7,0.2,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S29T02,308632790,S29T02_E02,S29,0.4,4,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:16 PM,epiphytic in Fagus; drought-stressed,FALSE,https://www.inaturalist.org/observations/308632790,47.8924861111,-3.9465861111,"47.8924861111,-3.9465861111",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,4,0.2,0.4,1.7-10,Rural,,20,S29T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg,4,1.7-10,0.2,1.7,0.2,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S29T02,308632790,S29T02_E03,S29,0.4,4,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:16 PM,epiphytic in Fagus; drought-stressed,FALSE,https://www.inaturalist.org/observations/308632790,47.8924861111,-3.9465861111,"47.8924861111,-3.9465861111",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,4,0.2,0.4,1.7-10,Rural,,20,S29T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg,4,1.7-10,0.2,1.7,0.2,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S29T02,308632790,S29T02_E04,S29,0.4,4,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:16 PM,epiphytic in Fagus; drought-stressed,FALSE,https://www.inaturalist.org/observations/308632790,47.8924861111,-3.9465861111,"47.8924861111,-3.9465861111",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,4,0.2,0.4,1.7-10,Rural,,20,S29T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556834534/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834529/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834556/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834579/square.jpg,4,1.7-10,0.2,1.7,0.2,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S29T03,308633187,S29T03_E01,S29,0.41,2,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:22 PM,epiphytic in Fagus; drought-stressed,FALSE,https://www.inaturalist.org/observations/308633187,47.8925361111,-3.9471027778,"47.8925361111,-3.9471027778",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,2,0.3,0.41,5-9,Rural,,20,S29T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834915/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834906/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834910/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834948/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834925/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835308/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556834915/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834906/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834910/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834948/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834925/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835308/square.jpg,2,5-9,0.3,5,0.3,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S29T03,308633187,S29T03_E02,S29,0.41,2,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:22 PM,epiphytic in Fagus; drought-stressed,FALSE,https://www.inaturalist.org/observations/308633187,47.8925361111,-3.9471027778,"47.8925361111,-3.9471027778",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,2,0.3,0.41,5-9,Rural,,20,S29T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834915/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834906/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834910/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834948/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556834925/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835308/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556834915/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834906/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834910/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834948/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556834925/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835308/square.jpg,2,5-9,0.3,5,0.3,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S29T04,308633564,S29T04_E01,S29,0.48,2,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:33 PM,"",FALSE,https://www.inaturalist.org/observations/308633564,47.8925361111,-3.9468527778,"47.8925361111,-3.9468527778",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,2,0.2,0.48,9-11,Rural,,20,S29T04,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556836117/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835796/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835795/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835831/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556836117/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835796/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835795/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835831/square.jpg,2,9-11,0.2,9,0.2,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S29T04,308633564,S29T04_E02,S29,0.48,2,52680,30 - 60,47,47.8927817,-3.9467547,Rural,Pinus,Fagus,Quercus,Ilex,Picea,"","","",10,1,10,1,Site29_Concarneau,0.392342609679,Polypodium,171,1319,marie-ho,needs_id,2025/08/23 6:33 PM,"",FALSE,https://www.inaturalist.org/observations/308633564,47.8925361111,-3.9468527778,"47.8925361111,-3.9468527778",polypody ferns,3337,3541,943,FALSE,genus,FALSE,FALSE,121721,Fagus sylvatica,trunk,yes,2,0.2,0.48,9-11,Rural,,20,S29T04,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",20,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556836117/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835796/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835795/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/556835831/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/556836117/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835796/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835795/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556835831/square.jpg,2,9-11,0.2,9,0.2,2025-08-23,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S30T01,312844818,S30T01_E01,S30,0.6,1,127079,60 - 90,2,47.6413882,-2.9570603,Rural,Fagus,Picea,Pinus,Castanea,Quercus,"","","",61,1,3,1,Site30_Morbihan,0.256112680162,Polypodium vulgare,220,1403,marie-ho,needs_id,2025/08/29 3:10 PM,"",FALSE,https://www.inaturalist.org/observations/312844818,47.6414611111,-2.9571027778,"47.6414611111,-2.9571027778",common polypody,3337,3541,943,FALSE,species,FALSE,TRUE,21442,Fagus sylvatica,tree fork,yes,1,0.3,0.6,3.5,Rural,,15,S30T01,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564891746/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564891766/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564891784/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564891750/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/564891746/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564891766/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564891784/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564891750/square.jpg,1,3.5,0.3,3.5,0.3,2025-08-29,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S30T02,312845012,S30T02_E01,S30,0.51,6,127079,30 - 60,26,47.6413882,-2.9570603,Rural,Fagus,Picea,Pinus,Castanea,Quercus,"","","",61,1,27,1,Site30_Morbihan,0.256112680162,Polypodium vulgare,220,1403,marie-ho,needs_id,2025/08/29 3:12 PM,"",FALSE,https://www.inaturalist.org/observations/312845012,47.6415027778,-2.9571222222,"47.6415027778,-2.9571222222",common polypody,3337,3541,943,FALSE,species,FALSE,TRUE,21442,Fagus sylvatica,branch,yes,6,0.3,0.51,3-7,Rural,,15,S30T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892169/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892149/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892170/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892178/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892151/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892174/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/564892169/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892149/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892170/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892178/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892151/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892174/square.jpg,6,3-7,0.3,3,0.3,2025-08-29,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S30T02,312845012,S30T02_E02,S30,0.51,6,127079,30 - 60,26,47.6413882,-2.9570603,Rural,Fagus,Picea,Pinus,Castanea,Quercus,"","","",61,1,27,1,Site30_Morbihan,0.256112680162,Polypodium vulgare,220,1403,marie-ho,needs_id,2025/08/29 3:12 PM,"",FALSE,https://www.inaturalist.org/observations/312845012,47.6415027778,-2.9571222222,"47.6415027778,-2.9571222222",common polypody,3337,3541,943,FALSE,species,FALSE,TRUE,21442,Fagus sylvatica,branch,yes,6,0.3,0.51,3-7,Rural,,15,S30T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892169/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892149/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892170/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892178/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892151/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892174/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/564892169/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892149/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892170/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892178/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892151/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892174/square.jpg,6,3-7,0.3,3,0.3,2025-08-29,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S30T02,312845012,S30T02_E03,S30,0.51,6,127079,30 - 60,26,47.6413882,-2.9570603,Rural,Fagus,Picea,Pinus,Castanea,Quercus,"","","",61,1,27,1,Site30_Morbihan,0.256112680162,Polypodium vulgare,220,1403,marie-ho,needs_id,2025/08/29 3:12 PM,"",FALSE,https://www.inaturalist.org/observations/312845012,47.6415027778,-2.9571222222,"47.6415027778,-2.9571222222",common polypody,3337,3541,943,FALSE,species,FALSE,TRUE,21442,Fagus sylvatica,branch,yes,6,0.3,0.51,3-7,Rural,,15,S30T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892169/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892149/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892170/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892178/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892151/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/564892174/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/564892169/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892149/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892170/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892178/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892151/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/564892174/square.jpg,6,3-7,0.3,3,0.3,2025-08-29,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
